Demand for PJM Interconnection LLC (PJM) American Electric Power zone hourly - UTC time
https://www.eia.gov/opendata/v1/qb.php?category=3390296&sdid=EBA.PJM-AEP.D.H
19:27:58 GMT-0500 (Central Daylight Time)
Source: U.S. Energy Information Administration
Category,Series ID: EBA.PJM-AEP.D.H megawatthours
06/3/2021 22H,15137
06/3/2021 21H,15193
06/3/2021 20H,15195
06/3/2021 19H,15175
06/3/2021 18H,15134
06/3/2021 17H,14923
06/3/2021 16H,14724
06/3/2021 15H,14502
06/3/2021 14H,14184
06/3/2021 13H,13866
06/3/2021 12H,13325
06/3/2021 11H,12646
06/3/2021 10H,11805
06/3/2021 09H,11323
06/3/2021 08H,11144
06/3/2021 07H,11197
06/3/2021 06H,11388
06/3/2021 05H,11848
06/3/2021 04H,12587
06/3/2021 03H,13301
06/3/2021 02H,13903
06/3/2021 01H,13984
06/3/2021 00H,14022
06/2/2021 23H,14155
06/2/2021 22H,14256
06/2/2021 21H,14331
06/2/2021 20H,14428
06/2/2021 19H,14490
06/2/2021 18H,14529
06/2/2021 17H,14254
06/2/2021 16H,13984
06/2/2021 15H,13791
06/2/2021 14H,13567
06/2/2021 13H,13262
06/2/2021 12H,12823
06/2/2021 11H,12228
06/2/2021 10H,11616
06/2/2021 09H,11154
06/2/2021 08H,10891
06/2/2021 07H,11107
06/2/2021 06H,11387
06/2/2021 05H,11925
06/2/2021 04H,12630
06/2/2021 03H,13631
06/2/2021 02H,14264
06/2/2021 01H,14466
06/2/2021 00H,14584
06/1/2021 23H,14887
06/1/2021 22H,15073
06/1/2021 21H,15001
06/1/2021 20H,14856
06/1/2021 19H,14856
06/1/2021 18H,14666
06/1/2021 17H,14368
06/1/2021 16H,14031
06/1/2021 15H,13767
06/1/2021 14H,13371
06/1/2021 13H,13024
06/1/2021 12H,12561
06/1/2021 11H,11782
06/1/2021 10H,10985
06/1/2021 09H,10392
06/1/2021 08H,10196
06/1/2021 07H,10184
06/1/2021 06H,10333
06/1/2021 05H,10641
06/1/2021 04H,11146
06/1/2021 03H,11825
06/1/2021 02H,12432
06/1/2021 01H,12381
06/1/2021 00H,12366
05/31/2021 23H,12513
05/31/2021 22H,12477
05/31/2021 21H,12304
05/31/2021 20H,11972
05/31/2021 19H,11709
05/31/2021 18H,11731
05/31/2021 17H,11794
05/31/2021 16H,11675
05/31/2021 15H,11447
05/31/2021 14H,11228
05/31/2021 13H,10848
05/31/2021 12H,10409
05/31/2021 11H,10165
05/31/2021 10H,10110
05/31/2021 09H,9973
05/31/2021 08H,9913
05/31/2021 07H,10038
05/31/2021 06H,10126
05/31/2021 05H,10442
05/31/2021 04H,10819
05/31/2021 03H,11204
05/31/2021 02H,11626
05/31/2021 01H,11457
05/31/2021 00H,11445
05/30/2021 23H,11433
05/30/2021 22H,11439
05/30/2021 21H,11344
05/30/2021 20H,11229
05/30/2021 19H,11312
05/30/2021 18H,11472
05/30/2021 17H,11500
05/30/2021 16H,11522
05/30/2021 15H,11472
05/30/2021 14H,11270
05/30/2021 13H,11010
05/30/2021 12H,10631
05/30/2021 11H,10218
05/30/2021 10H,10176
05/30/2021 09H,10067
05/30/2021 08H,10098
05/30/2021 07H,10263
05/30/2021 06H,10264
05/30/2021 05H,10659
05/30/2021 04H,11004
05/30/2021 03H,11491
05/30/2021 02H,11917
05/30/2021 01H,11803
05/30/2021 00H,11743
05/29/2021 23H,11734
05/29/2021 22H,11763
05/29/2021 21H,11827
05/29/2021 20H,11826
05/29/2021 19H,11937
05/29/2021 18H,11962
05/29/2021 17H,12215
05/29/2021 16H,12161
05/29/2021 15H,12150
05/29/2021 14H,11862
05/29/2021 13H,11426
05/29/2021 12H,10854
05/29/2021 11H,10530
05/29/2021 10H,10346
05/29/2021 09H,10360
05/29/2021 08H,10438
05/29/2021 07H,10501
05/29/2021 06H,10639
05/29/2021 05H,11080
05/29/2021 04H,11643
05/29/2021 03H,12479
05/29/2021 02H,13186
05/29/2021 01H,13324
05/29/2021 00H,13483
05/28/2021 23H,13696
05/28/2021 22H,13916
05/28/2021 21H,14133
05/28/2021 20H,14400
05/28/2021 19H,14696
05/28/2021 18H,15038
05/28/2021 17H,14894
05/28/2021 16H,14641
05/28/2021 15H,14391
05/28/2021 14H,13976
05/28/2021 13H,13632
05/28/2021 12H,13021
05/28/2021 11H,12472
05/28/2021 10H,11790
05/28/2021 09H,11399
05/28/2021 08H,11345
05/28/2021 07H,11475
05/28/2021 06H,11964
05/28/2021 05H,12595
05/28/2021 04H,13367
05/28/2021 03H,14428
05/28/2021 02H,15377
05/28/2021 01H,15833
05/28/2021 00H,16265
05/27/2021 23H,16660
05/27/2021 22H,17046
05/27/2021 21H,17201
05/27/2021 20H,17035
05/27/2021 19H,16727
05/27/2021 18H,16621
05/27/2021 17H,16048
05/27/2021 16H,15503
05/27/2021 15H,14928
05/27/2021 14H,14372
05/27/2021 13H,13895
05/27/2021 12H,13311
05/27/2021 11H,12540
05/27/2021 10H,12014
05/27/2021 09H,11565
05/27/2021 08H,11609
05/27/2021 07H,11804
05/27/2021 06H,12202
05/27/2021 05H,12830
05/27/2021 04H,13801
05/27/2021 03H,14880
05/27/2021 02H,15775
05/27/2021 01H,16077
05/27/2021 00H,16465
05/26/2021 23H,16883
05/26/2021 22H,17276
05/26/2021 21H,17521
05/26/2021 20H,17676
05/26/2021 19H,17822
05/26/2021 18H,17802
05/26/2021 17H,17602
05/26/2021 16H,17001
05/26/2021 15H,16273
05/26/2021 14H,15560
05/26/2021 13H,14866
05/26/2021 12H,14093
05/26/2021 11H,13253
05/26/2021 10H,12569
05/26/2021 09H,12150
05/26/2021 08H,12188
05/26/2021 07H,12535
05/26/2021 06H,12934
05/26/2021 05H,13686
05/26/2021 04H,14639
05/26/2021 03H,16090
05/26/2021 02H,17339
05/26/2021 01H,17928
05/26/2021 00H,18483
05/25/2021 23H,19020
05/25/2021 22H,19171
05/25/2021 21H,19206
05/25/2021 20H,19323
05/25/2021 19H,18993
05/25/2021 18H,18663
05/25/2021 17H,18117
05/25/2021 16H,17496
05/25/2021 15H,16621
05/25/2021 14H,15607
05/25/2021 13H,14803
05/25/2021 12H,14059
05/25/2021 11H,13228
05/25/2021 10H,12490
05/25/2021 09H,12085
05/25/2021 08H,12153
05/25/2021 07H,12371
05/25/2021 06H,12794
05/25/2021 05H,13525
05/25/2021 04H,14629
05/25/2021 03H,15880
05/25/2021 02H,17112
05/25/2021 01H,17625
05/25/2021 00H,18099
05/24/2021 23H,18578
05/24/2021 22H,18635
05/24/2021 21H,18576
05/24/2021 20H,18331
05/24/2021 19H,18241
05/24/2021 18H,18031
05/24/2021 17H,17525
05/24/2021 16H,16653
05/24/2021 15H,15807
05/24/2021 14H,15043
05/24/2021 13H,14522
05/24/2021 12H,13922
05/24/2021 11H,13035
05/24/2021 10H,12388
05/24/2021 09H,11880
05/24/2021 08H,11780
05/24/2021 07H,12009
05/24/2021 06H,12345
05/24/2021 05H,13042
05/24/2021 04H,13875
05/24/2021 03H,14885
05/24/2021 02H,15816
05/24/2021 01H,16077
05/24/2021 00H,16609
05/23/2021 23H,16965
05/23/2021 22H,17160
05/23/2021 21H,17050
05/23/2021 20H,16653
05/23/2021 19H,16315
05/23/2021 18H,15895
05/23/2021 17H,15400
05/23/2021 16H,14593
05/23/2021 15H,13720
05/23/2021 14H,12881
05/23/2021 13H,11924
05/23/2021 12H,11016
05/23/2021 11H,10528
05/23/2021 10H,10640
05/23/2021 09H,10592
05/23/2021 08H,10744
05/23/2021 07H,10975
05/23/2021 06H,11482
05/23/2021 05H,12135
05/23/2021 04H,13024
05/23/2021 03H,14035
05/23/2021 02H,14836
05/23/2021 01H,15211
05/23/2021 00H,15761
05/22/2021 23H,16178
05/22/2021 22H,16368
05/22/2021 21H,16312
05/22/2021 20H,16047
05/22/2021 19H,15795
05/22/2021 18H,15362
05/22/2021 17H,14808
05/22/2021 16H,14316
05/22/2021 15H,13590
05/22/2021 14H,12975
05/22/2021 13H,12339
05/22/2021 12H,11611
05/22/2021 11H,11236
05/22/2021 10H,11192
05/22/2021 09H,10967
05/22/2021 08H,11054
05/22/2021 07H,11385
05/22/2021 06H,11790
05/22/2021 05H,12465
05/22/2021 04H,13532
05/22/2021 03H,14710
05/22/2021 02H,15776
05/22/2021 01H,16247
05/22/2021 00H,16891
05/21/2021 23H,17558
05/21/2021 22H,18054
05/21/2021 21H,18013
05/21/2021 20H,17806
05/21/2021 19H,17509
05/21/2021 18H,17169
05/21/2021 17H,16482
05/21/2021 16H,15827
05/21/2021 15H,15178
05/21/2021 14H,14547
05/21/2021 13H,13996
05/21/2021 12H,13445
05/21/2021 11H,12698
05/21/2021 10H,11967
05/21/2021 09H,11509
05/21/2021 08H,11523
05/21/2021 07H,11678
05/21/2021 06H,12103
05/21/2021 05H,12714
05/21/2021 04H,13663
05/21/2021 03H,14855
05/21/2021 02H,15984
05/21/2021 01H,16304
05/21/2021 00H,16860
05/20/2021 23H,17392
05/20/2021 22H,17637
05/20/2021 21H,17691
05/20/2021 20H,17317
05/20/2021 19H,17022
05/20/2021 18H,16678
05/20/2021 17H,16057
05/20/2021 16H,15220
05/20/2021 15H,14742
05/20/2021 14H,14171
05/20/2021 13H,13695
05/20/2021 12H,13160
05/20/2021 11H,12538
05/20/2021 10H,11825
05/20/2021 09H,11428
05/20/2021 08H,11301
05/20/2021 07H,11540
05/20/2021 06H,11969
05/20/2021 05H,12479
05/20/2021 04H,13358
05/20/2021 03H,14570
05/20/2021 02H,15662
05/20/2021 01H,16002
05/20/2021 00H,16390
05/19/2021 23H,16663
05/19/2021 22H,16863
05/19/2021 21H,16647
05/19/2021 20H,16540
05/19/2021 19H,16245
05/19/2021 18H,16042
05/19/2021 17H,15630
05/19/2021 16H,15205
05/19/2021 15H,14734
05/19/2021 14H,14206
05/19/2021 13H,13859
05/19/2021 12H,13338
05/19/2021 11H,12561
05/19/2021 10H,11727
05/19/2021 09H,11335
05/19/2021 08H,11200
05/19/2021 07H,11198
05/19/2021 06H,11561
05/19/2021 05H,11971
05/19/2021 04H,12641
05/19/2021 03H,13645
05/19/2021 02H,14592
05/19/2021 01H,14793
05/19/2021 00H,14802
05/18/2021 23H,15060
05/18/2021 22H,15155
05/18/2021 21H,15043
05/18/2021 20H,14876
05/18/2021 19H,14783
05/18/2021 18H,14604
05/18/2021 17H,14446
05/18/2021 16H,14180
05/18/2021 15H,13899
05/18/2021 14H,13705
05/18/2021 13H,13563
05/18/2021 12H,13291
05/18/2021 11H,12680
05/18/2021 10H,11896
05/18/2021 09H,11344
05/18/2021 08H,11174
05/18/2021 07H,11231
05/18/2021 06H,11363
05/18/2021 05H,11696
05/18/2021 04H,12331
05/18/2021 03H,13085
05/18/2021 02H,13728
05/18/2021 01H,13872
05/18/2021 00H,13725
05/17/2021 23H,13783
05/17/2021 22H,13798
05/17/2021 21H,13940
05/17/2021 20H,13892
05/17/2021 19H,14048
05/17/2021 18H,14113
05/17/2021 17H,14094
05/17/2021 16H,14047
05/17/2021 15H,14102
05/17/2021 14H,13848
05/17/2021 13H,13549
05/17/2021 12H,13065
05/17/2021 11H,12416
05/17/2021 10H,11551
05/17/2021 09H,10992
05/17/2021 08H,10671
05/17/2021 07H,10607
05/17/2021 06H,10779
05/17/2021 05H,11184
05/17/2021 04H,11682
05/17/2021 03H,12323
05/17/2021 02H,12797
05/17/2021 01H,12880
05/17/2021 00H,12495
05/16/2021 23H,12566
05/16/2021 22H,12564
05/16/2021 21H,12359
05/16/2021 20H,12116
05/16/2021 19H,12061
05/16/2021 18H,12081
05/16/2021 17H,12016
05/16/2021 16H,11910
05/16/2021 15H,11789
05/16/2021 14H,11616
05/16/2021 13H,11165
05/16/2021 12H,10670
05/16/2021 11H,10345
05/16/2021 10H,10228
05/16/2021 09H,10107
05/16/2021 08H,10063
05/16/2021 07H,10140
05/16/2021 06H,10234
05/16/2021 05H,10611
05/16/2021 04H,11079
05/16/2021 03H,11768
05/16/2021 02H,12322
05/16/2021 01H,12158
05/16/2021 00H,12153
05/15/2021 23H,12483
05/15/2021 22H,12373
05/15/2021 21H,12320
05/15/2021 20H,12158
05/15/2021 19H,11982
05/15/2021 18H,12196
05/15/2021 17H,12197
05/15/2021 16H,12256
05/15/2021 15H,12372
05/15/2021 14H,12361
05/15/2021 13H,12353
05/15/2021 12H,11985
05/15/2021 11H,11653
05/15/2021 10H,11328
05/15/2021 09H,10944
05/15/2021 08H,10877
05/15/2021 07H,10710
05/15/2021 06H,10861
05/15/2021 05H,11211
05/15/2021 04H,11646
05/15/2021 03H,12406
05/15/2021 02H,12896
05/15/2021 01H,12766
05/15/2021 00H,12796
05/14/2021 23H,12842
05/14/2021 22H,13047
05/14/2021 21H,13038
05/14/2021 20H,13051
05/14/2021 19H,13420
05/14/2021 18H,13566
05/14/2021 17H,13575
05/14/2021 16H,13557
05/14/2021 15H,13691
05/14/2021 14H,13854
05/14/2021 13H,13970
05/14/2021 12H,13844
05/14/2021 11H,13349
05/14/2021 10H,12405
05/14/2021 09H,11759
05/14/2021 08H,11430
05/14/2021 07H,11356
05/14/2021 06H,11416
05/14/2021 05H,11604
05/14/2021 04H,12061
05/14/2021 03H,12879
05/14/2021 02H,13364
05/14/2021 01H,13306
05/14/2021 00H,13215
05/13/2021 23H,13229
05/13/2021 22H,13379
05/13/2021 21H,13407
05/13/2021 20H,13518
05/13/2021 19H,13495
05/13/2021 18H,13629
05/13/2021 17H,13735
05/13/2021 16H,13715
05/13/2021 15H,13872
05/13/2021 14H,13953
05/13/2021 13H,14256
05/13/2021 12H,14373
05/13/2021 11H,13884
05/13/2021 10H,12919
05/13/2021 09H,12164
05/13/2021 08H,11844
05/13/2021 07H,11763
05/13/2021 06H,11811
05/13/2021 05H,11876
05/13/2021 04H,12517
05/13/2021 03H,13051
05/13/2021 02H,13562
05/13/2021 01H,13446
05/13/2021 00H,13164
05/12/2021 23H,13083
05/12/2021 22H,13138
05/12/2021 21H,13173
05/12/2021 20H,13260
05/12/2021 19H,13477
05/12/2021 18H,13657
05/12/2021 17H,13752
05/12/2021 16H,13873
05/12/2021 15H,13860
05/12/2021 14H,13974
05/12/2021 13H,14077
05/12/2021 12H,13955
05/12/2021 11H,13426
05/12/2021 10H,12594
05/12/2021 09H,11897
05/12/2021 08H,11649
05/12/2021 07H,11726
05/12/2021 06H,11702
05/12/2021 05H,11967
05/12/2021 04H,12350
05/12/2021 03H,13014
05/12/2021 02H,13676
05/12/2021 01H,13545
05/12/2021 00H,13297
05/11/2021 23H,13297
05/11/2021 22H,13269
05/11/2021 21H,13121
05/11/2021 20H,13228
05/11/2021 19H,13525
05/11/2021 18H,13661
05/11/2021 17H,13782
05/11/2021 16H,13846
05/11/2021 15H,13929
05/11/2021 14H,14072
05/11/2021 13H,14182
05/11/2021 12H,14064
05/11/2021 11H,13432
05/11/2021 10H,12423
05/11/2021 09H,11817
05/11/2021 08H,11579
05/11/2021 07H,11576
05/11/2021 06H,11624
05/11/2021 05H,11940
05/11/2021 04H,12297
05/11/2021 03H,13037
05/11/2021 02H,13626
05/11/2021 01H,13719
05/11/2021 00H,13448
05/10/2021 23H,13414
05/10/2021 22H,13421
05/10/2021 21H,13438
05/10/2021 20H,13591
05/10/2021 19H,13812
05/10/2021 18H,13994
05/10/2021 17H,14062
05/10/2021 16H,13941
05/10/2021 15H,14147
05/10/2021 14H,14087
05/10/2021 13H,14002
05/10/2021 12H,13769
05/10/2021 11H,13210
05/10/2021 10H,12381
05/10/2021 09H,11664
05/10/2021 08H,11339
05/10/2021 07H,11311
05/10/2021 06H,11414
05/10/2021 05H,11614
05/10/2021 04H,11994
05/10/2021 03H,12490
05/10/2021 02H,12920
05/10/2021 01H,12957
05/10/2021 00H,12562
05/9/2021 23H,12590
05/9/2021 22H,12599
05/9/2021 21H,12512
05/9/2021 20H,12459
05/9/2021 19H,12666
05/9/2021 18H,12653
05/9/2021 17H,12778
05/9/2021 16H,12815
05/9/2021 15H,12746
05/9/2021 14H,12685
05/9/2021 13H,12261
05/9/2021 12H,11714
05/9/2021 11H,11337
05/9/2021 10H,11053
05/9/2021 09H,10794
05/9/2021 08H,10797
05/9/2021 07H,10749
05/9/2021 06H,10834
05/9/2021 05H,11123
05/9/2021 04H,11613
05/9/2021 03H,11984
05/9/2021 02H,12475
05/9/2021 01H,12273
05/9/2021 00H,11879
05/8/2021 23H,11889
05/8/2021 22H,11774
05/8/2021 21H,11762
05/8/2021 20H,11820
05/8/2021 19H,11819
05/8/2021 18H,12146
05/8/2021 17H,12315
05/8/2021 16H,12527
05/8/2021 15H,12714
05/8/2021 14H,12673
05/8/2021 13H,12557
05/8/2021 12H,12233
05/8/2021 11H,11932
05/8/2021 10H,11632
05/8/2021 09H,11235
05/8/2021 08H,11145
05/8/2021 07H,11290
05/8/2021 06H,11257
05/8/2021 05H,11593
05/8/2021 04H,12053
05/8/2021 03H,12645
05/8/2021 02H,13158
05/8/2021 01H,13038
05/8/2021 00H,12746
05/7/2021 23H,12736
05/7/2021 22H,12799
05/7/2021 21H,12956
05/7/2021 20H,13049
05/7/2021 19H,13278
05/7/2021 18H,13570
05/7/2021 17H,13705
05/7/2021 16H,13804
05/7/2021 15H,13977
05/7/2021 14H,14015
05/7/2021 13H,13941
05/7/2021 12H,13694
05/7/2021 11H,13090
05/7/2021 10H,12196
05/7/2021 09H,11547
05/7/2021 08H,11427
05/7/2021 07H,11340
05/7/2021 06H,11422
05/7/2021 05H,11667
05/7/2021 04H,11968
05/7/2021 03H,12792
05/7/2021 02H,13421
05/7/2021 01H,13488
05/7/2021 00H,13298
05/6/2021 23H,13334
05/6/2021 22H,13319
05/6/2021 21H,13260
05/6/2021 20H,13353
05/6/2021 19H,13458
05/6/2021 18H,13483
05/6/2021 17H,13482
05/6/2021 16H,13628
05/6/2021 15H,13901
05/6/2021 14H,13934
05/6/2021 13H,14146
05/6/2021 12H,14032
05/6/2021 11H,13449
05/6/2021 10H,12495
05/6/2021 09H,11852
05/6/2021 08H,11445
05/6/2021 07H,11308
05/6/2021 06H,11445
05/6/2021 05H,11680
05/6/2021 04H,12119
05/6/2021 03H,12809
05/6/2021 02H,13393
05/6/2021 01H,13468
05/6/2021 00H,13293
05/5/2021 23H,13229
05/5/2021 22H,13399
05/5/2021 21H,13432
05/5/2021 20H,13455
05/5/2021 19H,13652
05/5/2021 18H,13770
05/5/2021 17H,13882
05/5/2021 16H,13805
05/5/2021 15H,13732
05/5/2021 14H,13678
05/5/2021 13H,13480
05/5/2021 12H,13224
05/5/2021 11H,12472
05/5/2021 10H,11649
05/5/2021 09H,11214
05/5/2021 08H,11029
05/5/2021 07H,11106
05/5/2021 06H,11240
05/5/2021 05H,11716
05/5/2021 04H,12140
05/5/2021 03H,12919
05/5/2021 02H,13676
05/5/2021 01H,13918
05/5/2021 00H,13942
05/4/2021 23H,14089
05/4/2021 22H,14077
05/4/2021 21H,14144
05/4/2021 20H,14039
05/4/2021 19H,14288
05/4/2021 18H,14489
05/4/2021 17H,14488
05/4/2021 16H,14373
05/4/2021 15H,14184
05/4/2021 14H,13849
05/4/2021 13H,13526
05/4/2021 12H,13172
05/4/2021 11H,12449
05/4/2021 10H,11537
05/4/2021 09H,11023
05/4/2021 08H,10760
05/4/2021 07H,10995
05/4/2021 06H,11190
05/4/2021 05H,11590
05/4/2021 04H,12203
05/4/2021 03H,13120
05/4/2021 02H,13833
05/4/2021 01H,14023
05/4/2021 00H,14049
05/3/2021 23H,14114
05/3/2021 22H,14044
05/3/2021 21H,13990
05/3/2021 20H,14047
05/3/2021 19H,14184
05/3/2021 18H,14185
05/3/2021 17H,13939
05/3/2021 16H,13983
05/3/2021 15H,13805
05/3/2021 14H,13516
05/3/2021 13H,13304
05/3/2021 12H,12952
05/3/2021 11H,12246
05/3/2021 10H,11283
05/3/2021 09H,10840
05/3/2021 08H,10672
05/3/2021 07H,10673
05/3/2021 06H,10791
05/3/2021 05H,11118
05/3/2021 04H,11630
05/3/2021 03H,12445
05/3/2021 02H,13090
05/3/2021 01H,13198
05/3/2021 00H,13103
05/2/2021 23H,13134
05/2/2021 22H,13064
05/2/2021 21H,12883
05/2/2021 20H,12719
05/2/2021 19H,12376
05/2/2021 18H,12163
05/2/2021 17H,12050
05/2/2021 16H,11761
05/2/2021 15H,11592
05/2/2021 14H,11559
05/2/2021 13H,11246
05/2/2021 12H,10662
05/2/2021 11H,10427
05/2/2021 10H,10298
05/2/2021 09H,10104
05/2/2021 08H,10057
05/2/2021 07H,10066
05/2/2021 06H,10273
05/2/2021 05H,10499
05/2/2021 04H,11063
05/2/2021 03H,11735
05/2/2021 02H,12148
05/2/2021 01H,12123
05/2/2021 00H,11971
05/1/2021 23H,11965
05/1/2021 22H,11917
05/1/2021 21H,11806
05/1/2021 20H,11678
05/1/2021 19H,11724
05/1/2021 18H,11832
05/1/2021 17H,11825
05/1/2021 16H,11956
05/1/2021 15H,12312
05/1/2021 14H,12237
05/1/2021 13H,12299
05/1/2021 12H,12147
05/1/2021 11H,11683
05/1/2021 10H,11258
05/1/2021 09H,11001
05/1/2021 08H,10910
05/1/2021 07H,10875
05/1/2021 06H,10958
05/1/2021 05H,11224
05/1/2021 04H,11596
05/1/2021 03H,12282
05/1/2021 02H,12832
05/1/2021 01H,12819
05/1/2021 00H,12698
04/30/2021 23H,12723
04/30/2021 22H,12822
04/30/2021 21H,12966
04/30/2021 20H,13101
04/30/2021 19H,13257
04/30/2021 18H,13385
04/30/2021 17H,13526
04/30/2021 16H,13480
04/30/2021 15H,13483
04/30/2021 14H,13355
04/30/2021 13H,13273
04/30/2021 12H,12999
04/30/2021 11H,12409
04/30/2021 10H,11612
04/30/2021 09H,10951
04/30/2021 08H,10622
04/30/2021 07H,10671
04/30/2021 06H,10975
04/30/2021 05H,11300
04/30/2021 04H,11855
04/30/2021 03H,12705
04/30/2021 02H,13491
04/30/2021 01H,13654
04/30/2021 00H,13572
04/29/2021 23H,13719
04/29/2021 22H,13962
04/29/2021 21H,13905
04/29/2021 20H,14164
04/29/2021 19H,14328
04/29/2021 18H,14567
04/29/2021 17H,14512
04/29/2021 16H,14347
04/29/2021 15H,14163
04/29/2021 14H,13818
04/29/2021 13H,13645
04/29/2021 12H,13417
04/29/2021 11H,12753
04/29/2021 10H,11753
04/29/2021 09H,11099
04/29/2021 08H,10911
04/29/2021 07H,11071
04/29/2021 06H,11377
04/29/2021 05H,11903
04/29/2021 04H,12526
04/29/2021 03H,13472
04/29/2021 02H,14271
04/29/2021 01H,14929
04/29/2021 00H,14789
04/28/2021 23H,14979
04/28/2021 22H,15040
04/28/2021 21H,15062
04/28/2021 20H,14975
04/28/2021 19H,15073
04/28/2021 18H,14784
04/28/2021 17H,14464
04/28/2021 16H,14256
04/28/2021 15H,13863
04/28/2021 14H,13442
04/28/2021 13H,13081
04/28/2021 12H,12705
04/28/2021 11H,12245
04/28/2021 10H,11294
04/28/2021 09H,10769
04/28/2021 08H,10638
04/28/2021 07H,10737
04/28/2021 06H,10986
04/28/2021 05H,11485
04/28/2021 04H,12205
04/28/2021 03H,13226
04/28/2021 02H,14174
04/28/2021 01H,14394
04/28/2021 00H,14432
04/27/2021 23H,14632
04/27/2021 22H,14525
04/27/2021 21H,14361
04/27/2021 20H,14181
04/27/2021 19H,14070
04/27/2021 18H,13928
04/27/2021 17H,13657
04/27/2021 16H,13468
04/27/2021 15H,13262
04/27/2021 14H,13226
04/27/2021 13H,13144
04/27/2021 12H,13088
04/27/2021 11H,12447
04/27/2021 10H,11517
04/27/2021 09H,10861
04/27/2021 08H,10665
04/27/2021 07H,10586
04/27/2021 06H,10707
04/27/2021 05H,11035
04/27/2021 04H,11583
04/27/2021 03H,12375
04/27/2021 02H,13065
04/27/2021 01H,13268
04/27/2021 00H,13009
04/26/2021 23H,12991
04/26/2021 22H,13055
04/26/2021 21H,13186
04/26/2021 20H,13192
04/26/2021 19H,13271
04/26/2021 18H,13315
04/26/2021 17H,13541
04/26/2021 16H,13594
04/26/2021 15H,13881
04/26/2021 14H,14128
04/26/2021 13H,14451
04/26/2021 12H,14369
04/26/2021 11H,13821
04/26/2021 10H,12793
04/26/2021 09H,11996
04/26/2021 08H,11591
04/26/2021 07H,11425
04/26/2021 06H,11378
04/26/2021 05H,11505
04/26/2021 04H,11714
04/26/2021 03H,12175
04/26/2021 02H,12636
04/26/2021 01H,12572
04/26/2021 00H,12064
04/25/2021 23H,11753
04/25/2021 22H,11617
04/25/2021 21H,11497
04/25/2021 20H,11427
04/25/2021 19H,11586
04/25/2021 18H,11825
04/25/2021 17H,12033
04/25/2021 16H,12041
04/25/2021 15H,12042
04/25/2021 14H,12035
04/25/2021 13H,11773
04/25/2021 12H,11488
04/25/2021 11H,11204
04/25/2021 10H,10979
04/25/2021 09H,10753
04/25/2021 08H,10681
04/25/2021 07H,10803
04/25/2021 06H,11029
04/25/2021 05H,11254
04/25/2021 04H,11714
04/25/2021 03H,12334
04/25/2021 02H,12864
04/25/2021 01H,13166
04/25/2021 00H,13009
04/24/2021 23H,13113
04/24/2021 22H,13153
04/24/2021 21H,13000
04/24/2021 20H,12967
04/24/2021 19H,12889
04/24/2021 18H,13068
04/24/2021 17H,13029
04/24/2021 16H,13220
04/24/2021 15H,13254
04/24/2021 14H,13288
04/24/2021 13H,13176
04/24/2021 12H,12773
04/24/2021 11H,12464
04/24/2021 10H,12094
04/24/2021 09H,11701
04/24/2021 08H,11638
04/24/2021 07H,11574
04/24/2021 06H,11637
04/24/2021 05H,11749
04/24/2021 04H,12202
04/24/2021 03H,12807
04/24/2021 02H,13194
04/24/2021 01H,13141
04/24/2021 00H,12842
04/23/2021 23H,12699
04/23/2021 22H,12834
04/23/2021 21H,12917
04/23/2021 20H,13034
04/23/2021 19H,13545
04/23/2021 18H,13908
04/23/2021 17H,14152
04/23/2021 16H,14512
04/23/2021 15H,14985
04/23/2021 14H,15435
04/23/2021 13H,15898
04/23/2021 12H,16069
04/23/2021 11H,15597
04/23/2021 10H,14528
04/23/2021 09H,13830
04/23/2021 08H,13424
04/23/2021 07H,13236
04/23/2021 06H,13310
04/23/2021 05H,13443
04/23/2021 04H,13644
04/23/2021 03H,14133
04/23/2021 02H,14611
04/23/2021 01H,14524
04/23/2021 00H,14113
04/22/2021 23H,13948
04/22/2021 22H,13841
04/22/2021 21H,13887
